amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age
343.34,23,Grocery,0,0,92,0,38
171.87,0,Clothing,0,0,31,6,45
89.08,0,Clothing,0,1,29,1,51
163.26,22,Electronics,1,0,63,3,29
224.15,16,Clothing,0,0,56,2,52
86.73,11,Travel,0,0,52,1,46
237.01,17,Grocery,0,0,49,1,61
81.58,9,Travel,0,0,98,2,49
120.81,17,Food,1,0,80,2,48
282.33,22,Electronics,0,0,67,1,44
2.12,19,Grocery,1,0,45,2,36
25.83,14,Clothing,1,0,37,0,67
119.19,6,Clothing,0,0,57,0,36
81.76,9,Food,0,1,53,1,35
225.77,18,Electronics,0,0,66,1,62
34.68,9,Travel,0,0,84,3,53
179.25,13,Food,0,0,48,2,56
145.82,6,Food,0,0,37,1,31
93.25,0,Travel,0,0,82,0,66
20.14,0,Food,0,0,41,2,36
209.82,14,Grocery,0,0,74,3,48
116.64,20,Grocery,0,0,78,0,29
137.43,17,Electronics,0,0,82,2,18
71.18,16,Food,0,0,34,1,38
486.2,3,Grocery,1,0,42,0,37
202.88,13,Clothing,0,0,91,2,58
52.32,4,Clothing,0,0,70,2,24
7.4,7,Travel,0,0,78,0,54
244.81,12,Food,0,0,78,2,47
325.74,10,Electronics,0,0,88,1,37
290.98,23,Grocery,0,1,50,4,56
51.77,1,Grocery,0,0,83,2,38
220.88,22,Clothing,0,1,75,1,62
70.83,6,Clothing,0,0,52,5,20
92.54,11,Travel,1,0,60,2,25
37.08,13,Grocery,1,0,32,1,27
258.23,1,Grocery,0,0,67,1,50
62.84,15,Electronics,0,0,62,3,50
94.65,7,Clothing,0,0,45,3,28
510.89,9,Electronics,0,0,63,4,58
80.96,21,Travel,0,0,33,1,41
110.31,13,Clothing,0,0,44,2,45
20.33,16,Clothing,0,1,52,2,45
18.44,21,Electronics,0,0,62,2,53
62.95,6,Grocery,0,0,72,1,45
39.65,13,Food,0,0,44,1,58
176.59,0,Travel,0,0,75,1,25
254.59,21,Electronics,0,0,69,4,56
125.9,4,Grocery,0,1,27,2,31
180.25,9,Electronics,0,0,67,3,66
669.69,13,Electronics,0,0,79,2,33
39.99,14,Travel,0,1,93,1,49
384.23,10,Clothing,0,0,28,1,28
61.19,22,Travel,0,0,97,1,43
363.05,9,Grocery,0,0,42,3,65
152.75,0,Grocery,0,0,69,3,43
429.28,0,Clothing,0,0,25,3,52
123.4,18,Food,1,0,65,4,57
19.17,19,Electronics,0,0,31,6,36
48.16,16,Food,0,0,59,1,20
31.93,9,Grocery,0,0,70,0,68
214.93,5,Travel,0,0,29,0,53
49.37,19,Food,0,0,67,3,23
57.81,7,Food,1,0,67,2,58
43.3,11,Electronics,0,0,60,2,26
355.27,6,Electronics,0,0,70,4,32
1073.0,13,Food,0,0,78,3,22
204.35,4,Food,0,1,97,0,62
287.28,22,Grocery,0,0,50,2,23
162.87,6,Electronics,0,0,80,2,20
24.84,21,Food,0,0,41,2,30
99.77,3,Food,0,0,74,4,65
730.68,9,Electronics,0,0,40,4,20
137.45,16,Travel,0,1,67,2,58
140.71,14,Electronics,0,0,85,3,25
38.96,23,Travel,0,0,45,3,35
502.7,1,Clothing,0,1,52,0,63
33.91,7,Electronics,0,0,56,1,26
56.22,14,Travel,0,0,96,1,45
76.7,4,Travel,1,0,95,4,19
133.9,0,Food,0,0,77,1,65
54.91,3,Travel,0,0,38,1,19
87.53,15,Electronics,0,0,87,0,39
18.36,19,Clothing,1,0,61,1,52
471.55,2,Food,0,1,27,3,63
62.46,12,Grocery,0,1,64,2,37
211.94,10,Travel,0,0,34,0,24
71.84,15,Clothing,0,0,58,3,45
290.76,5,Travel,0,0,88,0,50
76.03,13,Travel,0,0,44,0,64
39.58,5,Electronics,0,0,48,5,21
213.71,10,Grocery,1,0,63,2,55
57.91,10,Clothing,0,0,88,0,20
24.27,15,Grocery,0,0,43,1,60
101.84,19,Electronics,0,0,66,2,19
155.42,20,Food,0,0,37,0,31
332.26,11,Grocery,0,0,64,4,54
24.45,14,Food,0,0,27,2,44
137.34,19,Travel,0,0,81,3,23
11.19,18,Grocery,0,0,60,4,41
283.97,2,Electronics,0,0,89,2,32
377.88,18,Food,0,0,26,1,63
14.42,13,Clothing,1,0,94,0,61
140.7,4,Food,0,0,38,0,44
101.75,20,Clothing,0,0,61,2,52
116.44,18,Clothing,0,0,72,2,58
92.2,12,Travel,0,0,71,1,47
120.45,22,Travel,0,0,25,4,59
97.33,18,Food,0,0,29,2,67
160.64,10,Grocery,0,0,62,2,28
311.34,3,Clothing,0,0,41,3,25
182.5,22,Travel,0,0,71,1,47
27.95,16,Electronics,0,0,77,4,68
57.55,18,Clothing,0,0,36,2,63
7.37,9,Travel,0,0,94,3,69
324.58,23,Clothing,0,0,36,0,24
582.24,14,Clothing,0,0,63,1,23
112.1,0,Travel,0,0,26,2,44
251.25,5,Clothing,0,0,30,2,24
49.47,23,Grocery,0,1,48,2,64
110.79,14,Clothing,0,0,72,4,45
154.68,22,Clothing,1,0,33,2,24
200.09,7,Clothing,0,0,96,2,21
105.81,15,Grocery,0,0,71,6,59
274.51,4,Food,0,0,90,2,62
259.67,17,Electronics,0,0,80,0,51
80.37,6,Grocery,0,0,89,2,28
190.38,1,Food,0,1,75,1,54
118.1,9,Electronics,0,0,46,0,63
533.46,6,Food,0,0,28,4,41
42.27,10,Clothing,0,0,82,1,22
167.85,3,Grocery,1,0,75,1,67
336.45,20,Clothing,0,0,84,2,28
224.45,8,Travel,0,0,36,0,45
229.24,13,Travel,0,0,52,4,32
15.45,9,Grocery,0,0,84,2,44
173.92,7,Electronics,0,0,86,6,44
188.79,13,Travel,0,0,91,1,64
51.39,6,Food,0,0,65,5,42
206.58,19,Food,0,0,41,1,69
7.49,1,Grocery,0,0,97,1,47
122.26,6,Grocery,0,0,35,2,54
81.32,13,Travel,0,0,69,4,63
283.3,0,Clothing,1,0,57,0,58
252.05,2,Grocery,0,1,96,2,59
81.43,2,Grocery,1,0,75,4,25
43.08,20,Travel,1,0,76,1,48
291.09,4,Clothing,0,0,34,0,40
446.9,5,Food,0,0,99,1,34
28.54,11,Grocery,0,0,78,3,64
41.57,18,Electronics,0,1,60,4,56
159.48,4,Travel,0,0,54,2,29
95.31,2,Grocery,0,0,43,1,39
60.99,6,Clothing,0,0,90,4,60
250.45,13,Travel,0,0,37,5,50
22.5,3,Travel,0,0,51,0,28
524.38,14,Travel,0,0,49,1,26
829.9,1,Grocery,1,0,65,2,60
39.6,5,Travel,0,0,41,3,51
239.48,19,Food,1,0,45,5,30
201.07,15,Food,0,0,85,0,61
38.67,12,Electronics,0,1,94,3,69
21.61,14,Grocery,0,0,65,2,35
12.39,0,Travel,0,0,56,3,38
372.34,7,Food,0,0,97,0,54
32.23,10,Grocery,1,0,39,1,68
37.74,15,Grocery,0,0,83,2,43
371.8,23,Food,0,1,98,1,32
542.65,9,Travel,0,0,31,3,30
12.76,3,Grocery,0,0,89,3,65
4.24,0,Food,0,1,31,5,65
21.98,19,Food,0,0,41,2,47
60.49,9,Electronics,1,0,39,1,48
196.2,11,Grocery,0,0,67,2,50
79.12,14,Clothing,0,0,62,3,25
147.88,1,Travel,0,0,60,2,18
127.14,16,Food,1,0,73,2,48
248.23,3,Food,0,0,66,2,42
145.32,20,Food,1,0,40,0,55
482.71,11,Travel,0,1,38,1,35
7.16,17,Food,0,0,76,1,27
171.91,12,Clothing,0,0,42,0,36
57.86,4,Electronics,0,0,40,1,36
31.65,21,Grocery,0,0,59,1,48
14.72,11,Travel,1,0,73,3,59
149.45,16,Clothing,1,0,61,2,38
97.72,10,Food,0,0,42,0,23
161.62,7,Food,0,1,76,2,61
250.16,11,Travel,0,0,99,4,29
28.27,13,Clothing,0,0,35,1,42
67.28,23,Travel,0,0,74,0,49
553.08,0,Clothing,1,0,85,1,67
110.8,16,Clothing,0,0,38,3,22
136.4,19,Food,0,0,68,1,23
14.74,5,Electronics,1,0,93,2,64
39.62,8,Electronics,0,0,38,3,64
190.86,22,Grocery,0,0,31,1,56
49.52,16,Electronics,0,0,58,1,32
175.77,1,Food,0,0,76,0,34
654.82,15,Electronics,0,0,54,3,34
763.93,22,Food,0,0,83,1,34
132.66,1,Electronics,0,0,31,4,35
501.92,21,Grocery,0,0,48,1,60
47.89,5,Food,0,0,95,2,25
399.19,13,Clothing,0,0,36,1,42
23.8,12,Electronics,0,0,59,1,55
93.49,3,Grocery,0,0,58,2,52
49.2,23,Grocery,0,0,79,1,18
277.75,14,Travel,0,0,36,2,32
225.37,16,Clothing,0,0,45,4,56
46.41,16,Clothing,0,0,78,0,47
43.99,11,Grocery,0,0,62,3,65
268.38,9,Food,0,0,36,2,57
55.31,14,Grocery,0,0,60,0,48
95.13,17,Grocery,0,0,38,5,67
637.64,16,Travel,0,0,86,0,47
253.08,23,Grocery,0,0,49,1,63
515.36,19,Electronics,0,1,86,1,23
154.99,16,Food,0,0,33,1,54
139.12,13,Travel,0,0,56,1,50
89.92,17,Grocery,0,0,37,0,45
96.54,3,Grocery,0,0,60,3,27
221.21,13,Food,0,0,58,0,47
89.81,8,Food,0,0,28,3,52
508.46,17,Grocery,0,0,77,3,41
593.39,12,Electronics,0,0,79,1,39
136.81,0,Clothing,0,0,60,5,49
60.34,19,Travel,0,0,92,2,34
242.41,13,Electronics,0,0,54,5,20
49.56,20,Food,0,0,60,4,42
33.65,16,Grocery,0,0,63,0,18
213.12,23,Food,0,0,82,2,63
67.05,23,Travel,0,0,69,3,45
33.15,16,Clothing,0,0,26,1,41
272.97,18,Grocery,0,0,46,2,46
399.42,13,Electronics,0,0,70,2,44
189.83,21,Electronics,0,0,64,2,66
34.78,17,Grocery,0,0,30,4,39
0.66,21,Food,0,0,26,1,37
90.3,9,Electronics,0,0,33,4,68
221.02,1,Electronics,0,0,41,3,68
137.29,8,Electronics,0,0,37,5,36
52.34,13,Electronics,0,0,43,1,30
12.48,22,Electronics,0,0,70,6,61
431.97,21,Food,0,0,95,1,54
854.58,19,Food,0,1,53,0,57
524.15,22,Food,0,0,26,4,51
215.05,23,Clothing,0,0,69,4,44
35.89,19,Food,0,1,30,0,25
197.26,16,Grocery,0,0,53,1,69
348.09,10,Travel,0,0,94,1,30
239.68,19,Clothing,0,0,37,0,57
14.59,15,Travel,0,1,97,1,33
240.27,1,Electronics,0,0,79,1,64
244.12,6,Travel,0,0,27,1,40
157.08,13,Clothing,0,0,80,0,67
36.79,10,Grocery,0,0,26,1,66
213.53,10,Grocery,0,0,89,1,52
69.21,12,Travel,0,0,91,2,60
592.39,21,Food,0,0,78,5,68
293.52,21,Grocery,0,0,80,4,45
161.78,22,Clothing,0,0,56,1,40
361.92,2,Clothing,0,1,52,1,34
112.54,19,Grocery,0,0,42,0,48
193.37,20,Travel,1,0,84,1,25
133.72,22,Clothing,0,0,26,3,38
23.91,11,Clothing,0,0,65,3,43
534.45,5,Grocery,0,0,61,2,64
74.27,12,Grocery,0,0,97,3,42
199.24,15,Clothing,0,1,76,1,55
33.57,9,Clothing,0,0,25,2,23
43.59,0,Grocery,0,0,50,1,54
482.68,17,Grocery,0,0,93,1,45
37.11,16,Grocery,0,0,68,2,26
280.0,7,Food,0,0,85,3,57
29.48,18,Travel,0,0,80,4,38
609.6,21,Food,0,0,56,1,50
130.83,22,Food,0,0,52,2,47
169.35,21,Grocery,0,0,54,4,21
83.83,16,Food,0,0,56,2,53
106.77,19,Clothing,0,0,73,2,35
13.55,20,Food,1,0,47,3,56
133.3,14,Food,0,0,44,1,18
364.38,7,Clothing,0,0,64,1,45
11.43,0,Clothing,0,0,93,3,19
0.71,17,Electronics,0,0,48,3,63
166.29,20,Clothing,0,0,46,2,21
42.41,4,Clothing,0,0,33,0,21
174.88,8,Electronics,0,0,33,5,59
39.29,2,Clothing,0,1,28,1,56
559.54,13,Clothing,0,0,50,4,30
63.22,11,Food,0,0,70,3,49
156.57,1,Food,0,0,27,1,26
340.33,17,Food,0,0,31,2,52
201.75,17,Electronics,0,0,29,4,34
145.26,13,Electronics,0,0,59,4,33
185.86,23,Grocery,0,0,74,4,34
628.03,3,Travel,0,0,62,3,35
174.86,10,Clothing,0,1,76,3,45
42.03,6,Grocery,0,0,85,4,69
308.29,0,Grocery,0,0,79,0,19
520.82,2,Clothing,0,0,88,3,37
39.75,6,Travel,0,1,95,2,36
353.26,16,Clothing,0,0,59,1,65
113.82,21,Clothing,1,0,97,0,29
21.78,0,Clothing,0,0,28,1,41
60.01,6,Grocery,0,0,72,3,43
449.06,21,Grocery,0,0,30,1,56
31.08,20,Grocery,0,1,54,3,40
76.29,18,Travel,1,0,32,0,35
284.5,6,Grocery,0,0,43,1,33
101.07,13,Travel,0,0,62,4,68
23.0,16,Grocery,0,0,83,4,24
210.3,22,Electronics,0,0,61,5,24
247.85,18,Food,0,0,46,4,59
9.58,13,Electronics,0,0,69,3,25
101.46,7,Grocery,0,0,46,3,32
209.52,13,Grocery,0,0,95,3,58
65.86,21,Electronics,0,1,66,3,47
140.81,6,Electronics,0,0,34,2,39
21.72,12,Grocery,0,0,56,2,54
57.94,3,Travel,0,0,37,3,30
94.0,20,Clothing,0,0,35,1,46
162.08,16,Electronics,1,0,33,1,43
172.84,12,Food,0,0,40,1,19
403.79,16,Clothing,0,0,81,1,29
43.68,20,Food,0,0,72,3,56
48.66,6,Clothing,0,0,36,1,19
114.0,5,Electronics,0,0,87,2,54
307.03,14,Food,0,0,43,2,67
272.58,4,Grocery,0,0,32,1,19
16.69,10,Electronics,0,0,34,3,26
275.15,18,Food,0,0,67,0,63
30.28,20,Travel,0,0,58,2,27
226.27,15,Electronics,0,0,52,3,53
49.49,2,Food,0,0,32,1,61
74.59,6,Clothing,0,0,42,3,33
22.02,13,Grocery,0,0,60,5,25
122.46,16,Grocery,0,0,86,4,29
150.6,2,Electronics,0,0,87,1,31
258.99,0,Clothing,0,0,61,2,28
256.14,11,Clothing,0,1,85,4,62
268.78,0,Electronics,0,0,79,1,63
747.99,6,Food,0,0,67,0,59
57.82,5,Electronics,0,0,57,0,22
186.02,16,Electronics,0,0,66,2,35
36.04,2,Clothing,0,0,72,1,48
243.25,6,Electronics,0,0,42,2,30
43.56,8,Clothing,0,0,38,1,21
48.67,1,Clothing,0,0,65,5,28
256.89,5,Food,0,0,36,4,68
27.01,21,Electronics,0,0,44,1,47
27.84,1,Travel,0,0,35,0,40
146.24,13,Travel,0,0,78,0,61
198.88,18,Food,0,0,46,3,62
15.94,7,Clothing,0,0,27,1,55
70.21,13,Food,0,0,95,3,30
67.11,12,Clothing,0,0,60,1,67
0.27,12,Travel,0,0,66,4,64
406.64,14,Food,0,1,96,2,42
63.68,8,Travel,0,0,68,1,53
35.65,5,Food,0,0,89,1,59
37.14,13,Clothing,0,0,33,1,60
266.81,9,Grocery,0,0,74,0,58
70.8,16,Electronics,0,0,28,2,43
19.83,11,Clothing,0,0,53,3,51
71.06,8,Grocery,0,0,41,4,29
28.49,9,Food,0,0,43,2,46
215.0,16,Clothing,1,0,51,0,51
212.55,5,Electronics,0,0,71,0,25
10.43,1,Travel,0,0,96,1,20
37.16,2,Travel,0,0,63,6,39
99.95,16,Food,0,0,42,0,54
3.81,23,Grocery,0,0,95,2,65
89.51,23,Clothing,1,0,30,3,52
54.79,5,Electronics,0,0,68,2,37
23.44,2,Clothing,0,0,54,3,39
21.46,2,Electronics,0,0,90,5,64
272.61,20,Travel,1,0,81,2,22
120.15,14,Travel,0,0,78,0,22
4.5,23,Food,0,0,77,1,50
105.69,16,Travel,0,0,48,2,48
44.83,12,Clothing,1,0,73,3,18
212.96,10,Travel,0,0,92,1,30
65.63,13,Electronics,0,0,72,1,24
29.73,15,Food,0,0,87,0,52
72.13,18,Clothing,0,0,28,2,23
358.45,8,Travel,0,0,49,3,32
310.5,15,Food,0,1,25,0,53
328.56,16,Electronics,0,0,67,3,18
619.69,21,Travel,0,0,66,3,65
334.41,14,Clothing,0,0,83,2,18
406.65,2,Grocery,0,0,65,1,60
219.83,23,Food,0,0,38,3,51
493.35,0,Electronics,0,0,75,2,26
104.96,20,Food,0,0,48,2,46
73.38,17,Clothing,0,0,42,0,43
250.83,19,Travel,0,0,35,1,42
14.57,22,Electronics,0,0,55,2,35
138.75,3,Grocery,0,0,49,3,57
233.78,16,Grocery,0,0,44,1,54
212.01,23,Food,0,0,28,2,21
145.89,9,Food,0,0,91,2,60
135.5,21,Grocery,0,0,59,1,27
91.94,7,Grocery,0,0,95,1,54
584.28,12,Clothing,0,0,97,2,45
23.54,20,Travel,0,0,39,1,35
279.31,15,Electronics,1,0,48,1,25
2.49,18,Clothing,0,0,94,3,61
485.6,6,Electronics,0,0,93,3,50
186.72,16,Clothing,0,0,59,2,58
134.18,14,Clothing,0,0,33,5,60
59.38,0,Food,0,0,35,0,62
140.93,2,Electronics,0,0,47,1,37
157.77,2,Electronics,0,0,51,4,35
27.61,13,Clothing,0,1,77,0,41
286.52,5,Clothing,0,1,81,5,54
27.15,5,Clothing,0,1,39,3,65
0.91,3,Food,0,0,60,2,59
173.5,13,Electronics,0,0,34,0,63
350.31,9,Clothing,0,0,82,1,29
81.62,18,Grocery,0,0,52,1,27
133.06,23,Clothing,0,0,55,1,29
365.13,9,Travel,0,0,85,3,50
118.85,4,Electronics,0,0,43,0,42
167.52,5,Clothing,0,0,65,2,32
17.26,13,Electronics,0,0,33,4,55
86.1,8,Electronics,0,0,51,2,50
97.77,7,Grocery,0,0,92,5,53
294.25,6,Travel,0,0,46,2,44
90.74,23,Grocery,0,0,37,0,51
403.86,1,Clothing,0,0,38,1,32
97.53,10,Travel,0,0,91,1,49
484.59,21,Grocery,0,0,88,1,32
92.84,14,Food,0,0,36,1,66
37.79,4,Travel,0,0,30,2,54
41.49,9,Electronics,0,0,51,0,23
9.66,7,Food,0,0,52,2,20
6.01,22,Electronics,0,0,50,3,33
44.19,16,Clothing,0,0,43,0,68
497.51,11,Electronics,0,0,98,2,20
58.34,22,Grocery,0,0,61,3,41
570.53,8,Travel,1,0,50,3,36
144.46,18,Food,0,1,81,4,51
257.65,3,Electronics,0,0,46,2,40
37.75,2,Grocery,0,0,33,2,22
293.05,14,Grocery,0,0,64,4,65
143.42,9,Grocery,0,1,84,1,22
249.72,18,Clothing,0,0,46,6,44
79.81,14,Food,0,0,98,1,52
36.51,21,Grocery,0,0,63,1,49
591.73,17,Food,0,0,31,1,65
671.93,14,Travel,0,0,67,4,63
405.89,9,Food,0,0,65,1,56
11.18,4,Travel,0,0,72,1,59
107.58,23,Travel,0,0,89,2,28
41.93,1,Clothing,0,0,46,0,65
188.56,22,Travel,0,0,89,3,25
531.68,21,Food,0,0,73,2,57
52.9,12,Travel,1,0,89,2,59
190.15,9,Clothing,0,0,68,1,62
5.98,12,Grocery,1,0,34,2,39
133.14,21,Electronics,0,0,80,2,22
33.83,12,Grocery,0,0,44,1,31
39.84,12,Electronics,0,0,79,3,47
57.69,19,Food,0,0,96,1,62
99.12,18,Clothing,0,1,66,1,66
46.66,5,Travel,0,0,76,1,36
97.25,5,Travel,1,0,42,1,32
33.65,9,Grocery,0,0,51,2,65
4.63,12,Grocery,0,0,85,0,64
70.22,0,Clothing,0,0,53,0,40
533.65,11,Grocery,1,0,32,0,54
334.05,16,Grocery,0,0,66,3,23
279.99,22,Clothing,1,0,71,5,21
1.81,12,Food,0,0,44,4,68
94.09,18,Electronics,0,1,60,1,50
132.03,10,Electronics,0,0,70,2,61
357.94,12,Electronics,0,0,83,3,50
205.43,10,Food,1,0,76,3,67
41.86,16,Electronics,0,0,58,1,33
1185.07,0,Travel,1,0,98,3,50
218.44,14,Electronics,0,0,46,2,30
273.12,9,Travel,0,0,43,6,46
325.23,20,Clothing,1,0,78,3,44
30.5,18,Clothing,0,0,60,0,66
181.05,16,Travel,0,0,78,0,67
128.94,21,Clothing,0,1,36,3,21
25.13,8,Grocery,0,0,93,3,61
69.63,2,Food,0,0,57,0,47
124.09,15,Clothing,0,0,54,5,62
145.63,20,Grocery,0,0,69,0,65
196.06,1,Clothing,0,0,51,2,21
4.09,17,Food,0,0,79,1,59
79.07,12,Travel,0,0,83,1,32
160.67,5,Grocery,0,0,87,3,45
166.36,0,Grocery,0,1,99,0,39
316.12,5,Electronics,0,0,53,4,18
10.58,18,Food,0,0,51,2,39
126.89,2,Food,1,0,69,0,54
194.72,10,Food,0,0,48,4,52
371.5,2,Food,0,0,52,3,32
1.75,18,Electronics,0,0,52,2,65
0.04,21,Electronics,0,0,56,3,37
64.61,17,Food,0,0,30,1,34
81.85,13,Clothing,0,0,53,1,62
236.13,14,Food,0,0,79,2,22
95.77,8,Clothing,0,0,46,1,21
48.96,14,Food,0,0,75,2,22
194.57,5,Electronics,0,0,70,2,37
315.67,23,Travel,0,0,61,5,23
120.38,21,Travel,0,0,42,6,64
9.75,1,Travel,0,0,92,1,59
220.09,23,Travel,1,0,92,4,33
60.86,0,Food,0,0,63,1,28
47.3,10,Grocery,0,0,79,4,64
97.94,3,Grocery,0,0,68,5,40
174.39,16,Clothing,0,0,58,0,28
20.56,14,Grocery,0,0,47,3,36
172.8,0,Food,0,1,51,3,56
241.83,19,Electronics,1,0,35,5,25
298.86,19,Clothing,0,0,99,1,66
25.39,6,Electronics,0,0,81,2,56
66.18,0,Grocery,0,0,68,3,46
13.29,23,Travel,0,1,60,6,21
73.59,7,Food,0,0,44,6,22
212.66,6,Food,0,0,34,2,22
34.3,14,Clothing,0,0,29,1,20
12.3,10,Travel,0,0,37,1,62
6.89,3,Food,0,0,57,3,45
69.97,3,Food,0,0,27,2,61
128.61,23,Travel,0,0,35,1,53
26.11,0,Food,0,1,87,0,52
63.16,3,Electronics,0,0,41,3,46
198.16,14,Grocery,0,0,26,2,56
253.37,7,Grocery,0,0,70,5,64
30.63,23,Clothing,0,0,48,0,36
64.52,21,Grocery,0,1,62,1,60
89.52,17,Food,0,0,43,1,28
225.39,1,Travel,0,0,54,2,29
47.56,10,Electronics,0,0,62,6,22
350.12,10,Electronics,0,0,83,1,38
307.41,0,Grocery,0,1,92,1,26
25.32,18,Grocery,0,0,51,0,69
236.82,9,Food,0,0,87,1,49
139.76,12,Travel,1,0,33,3,52
37.55,13,Electronics,0,0,56,3,42
233.09,14,Clothing,0,0,40,2,67
6.61,4,Travel,0,0,40,1,59
97.34,14,Clothing,0,0,65,2,62
403.19,6,Food,0,0,86,2,28
158.64,14,Travel,0,0,47,3,33
38.08,0,Food,0,0,76,1,43
60.97,19,Food,0,1,84,0,68
97.72,14,Clothing,0,0,52,3,42
73.69,17,Electronics,0,0,95,1,39
33.28,10,Food,0,0,53,3,69
193.68,14,Travel,0,0,42,0,68
45.34,19,Grocery,0,0,56,5,52
33.8,6,Food,0,0,74,3,24
20.07,22,Grocery,0,0,76,1,35
97.84,13,Electronics,0,0,88,3,30
127.22,19,Grocery,0,0,27,4,24
209.73,18,Electronics,0,0,98,0,60
253.13,13,Clothing,0,0,25,4,58
283.25,20,Food,0,0,97,3,38
440.13,19,Travel,0,0,70,4,24
157.97,3,Clothing,0,0,53,2,59
31.59,5,Clothing,0,0,42,1,29
94.73,15,Clothing,0,0,49,2,50
425.82,2,Travel,0,0,66,5,30
170.34,5,Travel,0,0,67,2,41
148.66,10,Grocery,0,0,64,0,61
104.51,7,Food,0,0,52,3,62
12.22,18,Grocery,0,0,58,3,57
82.53,19,Grocery,1,0,47,3,56
249.26,9,Clothing,0,0,98,2,21
53.15,9,Grocery,0,0,49,2,49
211.54,16,Travel,0,0,30,2,43
5.7,3,Electronics,0,0,76,2,58
70.27,19,Travel,0,0,88,2,22
488.87,9,Travel,0,0,82,0,27
34.58,3,Food,0,0,62,1,68
143.96,12,Clothing,0,0,42,2,30
72.45,19,Grocery,0,0,41,2,41
98.48,16,Clothing,0,0,37,3,46
554.44,22,Travel,0,0,52,1,48
32.14,19,Grocery,0,0,89,4,31
241.4,1,Travel,0,0,33,3,56
70.31,23,Travel,0,0,49,4,58
75.08,13,Food,0,0,65,0,25
150.01,17,Grocery,0,0,82,1,53
110.89,23,Grocery,0,0,82,1,24
96.86,8,Clothing,0,0,34,3,29
3.48,15,Grocery,1,1,56,2,26
236.42,9,Food,0,0,66,2,56
5.7,13,Travel,0,0,96,3,61
89.43,3,Grocery,0,0,66,1,46
125.46,18,Grocery,0,0,39,3,53
258.19,21,Food,0,0,41,0,23
213.88,12,Travel,1,0,52,5,69
46.68,22,Travel,1,0,50,3,18
69.57,12,Electronics,0,0,82,3,30
210.64,18,Food,0,0,60,3,52
21.96,22,Clothing,0,0,32,2,44
316.35,14,Clothing,0,0,77,2,35
5.56,9,Travel,1,0,45,1,68
7.36,4,Food,0,0,44,4,25
141.53,8,Food,0,0,95,2,60
35.72,18,Electronics,0,0,67,2,50
152.87,10,Food,0,0,84,3,59
577.5,10,Grocery,0,0,32,3,52
45.01,9,Grocery,0,0,53,2,18
34.54,7,Electronics,0,0,49,1,37
269.78,19,Grocery,0,1,97,1,68
338.27,12,Travel,0,0,56,5,19
57.63,22,Food,1,0,91,1,65
40.86,23,Food,0,0,62,3,35
167.55,17,Travel,0,0,68,3,64
160.41,0,Food,0,0,58,0,39
234.11,23,Electronics,0,0,34,2,60
52.51,14,Clothing,1,0,51,3,59
313.79,13,Food,0,0,97,4,46
59.29,17,Grocery,1,1,29,4,44
49.88,6,Travel,0,0,79,2,20
166.9,9,Travel,0,0,63,1,27
96.74,3,Travel,0,0,26,0,28
154.88,19,Electronics,0,0,89,2,68
175.13,12,Grocery,0,0,73,1,55
143.27,12,Clothing,0,0,33,0,36
39.9,8,Electronics,0,0,95,3,30
14.67,22,Electronics,0,0,73,2,26
292.86,5,Food,1,0,39,4,47
75.5,18,Grocery,0,0,27,1,60
341.86,14,Travel,0,0,73,3,45
89.24,11,Food,0,0,28,0,37
189.42,17,Electronics,0,0,35,3,59
298.73,9,Travel,1,0,87,3,22
142.32,2,Food,1,0,62,5,46
52.61,9,Electronics,0,0,81,5,43
105.2,16,Electronics,1,0,88,1,44
125.77,2,Travel,0,0,54,1,26
8.33,23,Electronics,0,0,49,3,55
223.04,8,Food,0,0,57,2,61
398.39,3,Clothing,0,0,44,1,69
88.13,13,Clothing,0,0,76,4,21
129.32,21,Travel,0,0,50,1,34
518.11,14,Grocery,0,0,71,4,47
122.11,3,Electronics,0,0,67,3,46
290.03,2,Travel,0,0,86,1,39
172.78,23,Travel,0,0,83,0,33
449.41,15,Grocery,0,0,43,2,46
128.81,23,Electronics,0,0,65,0,61
77.12,20,Travel,0,0,50,0,66
152.59,16,Clothing,0,0,81,1,21
98.13,17,Travel,0,0,27,3,42
12.99,17,Electronics,0,0,57,2,31
62.53,0,Food,0,0,96,3,53
82.36,23,Travel,0,1,41,0,43
224.07,9,Grocery,0,0,42,1,23
67.81,22,Clothing,0,0,85,0,47
64.79,13,Electronics,0,0,43,1,53
112.23,11,Travel,0,0,66,3,48
28.71,3,Travel,0,0,67,2,39
257.52,7,Travel,0,0,65,1,36
79.43,5,Grocery,0,0,85,2,29
67.27,14,Grocery,0,0,43,1,42
161.05,14,Grocery,0,1,62,6,19
165.42,6,Grocery,0,0,86,4,61
108.02,9,Grocery,0,0,92,2,69
44.51,3,Food,0,0,65,3,61
288.25,6,Clothing,0,0,27,0,28
0.07,17,Clothing,0,0,89,4,42
24.37,0,Electronics,0,0,76,4,39
15.75,21,Food,0,0,27,2,64
364.46,22,Electronics,0,0,86,1,33
237.96,19,Electronics,0,0,49,0,59
341.9,15,Travel,0,0,65,4,40
132.42,2,Grocery,0,0,92,2,27
288.94,3,Grocery,0,0,90,7,45
80.63,12,Food,0,0,42,3,51
430.28,10,Clothing,0,0,91,2,28
67.53,21,Clothing,0,0,56,1,45
14.75,6,Food,1,0,66,3,36
